player_id,position,goals,assists,passing_accuracy,key_passes_per_game,interceptions_per_game
685219,M,23,12,94.29,2.87,6.16
685329,D,3,19,91.39,5.9,2.38
685487,D,27,4,44.52,3.21,3.63
685589,M,25,0,79.64,2.34,9.93
685642,M,16,20,9.55,0.79,0.86
685651,D,26,21,24.31,6.24,1.1
685661,F,17,10,23.02,6.79,0.35
685679,D,17,8,82.97,0.32,7.41
685680,F,19,20,66.05,3.49,0.73
685697,M,54,22,43.54,1.25,2.42
685698,D,6,28,45.83,3.98,1.61
685720,M,15,29,97.76,4.79,5.54
685723,F,39,8,1.95,2.5,8.85
685735,D,27,8,96.81,4.51,3.26
685742,M,52,19,91.69,6.27,3.39
685756,D,52,12,44.57,4.73,8.85
685760,F,3,16,52.75,0.59,4.08
685761,F,56,21,87.95,1.46,0.64
685762,M,18,20,3.87,5.63,2.98
685806,F,33,0,53.35,6.45,7.4
685807,F,51,22,26.49,3.23,4.11
685819,F,45,19,46.93,3.0,2.38
685848,D,39,7,85.65,6.93,7.65
685854,M,60,19,55.14,3.92,1.02
685855,F,16,28,32.85,0.11,7.55
685887,M,0,20,85.74,4.8,9.18
685938,M,0,13,24.05,2.49,6.17
685939,F,42,13,9.71,0.25,9.19
686059,D,59,13,53.41,2.99,7.96
686150,F,1,0,78.53,3.51,5.27
686255,F,42,2,1.38,6.37,4.97
686332,M,33,24,65.28,0.34,8.06
686454,M,44,15,56.3,1.37,6.73
686457,D,17,27,59.62,0.86,6.6
686530,F,30,6,75.61,6.96,3.9
686632,M,37,24,31.85,1.18,9.06
686825,D,30,19,90.75,6.02,3.88
686837,M,35,4,78.4,1.94,1.44
686839,D,56,7,25.57,4.78,7.08
686845,M,50,7,53.19,0.34,3.13
686862,M,51,26,7.65,5.96,1.41
686965,D,23,22,72.86,0.72,1.45
687035,M,4,12,64.49,3.9,7.47
687059,M,0,30,59.16,0.19,7.89
687609,F,29,15,14.9,0.84,3.27
687617,M,30,15,71.7,5.57,4.77
687626,M,12,13,84.52,0.26,6.49
687628,F,56,8,75.97,6.07,1.68
687630,F,1,17,32.73,4.94,6.54
687743,M,37,11,7.52,5.72,9.66
687881,F,24,28,99.92,6.83,7.83
688560,D,53,0,20.42,5.83,9.27
688593,D,15,26,36.59,0.25,4.92
688641,F,24,9,37.32,1.02,8.41
688673,D,42,0,51.89,3.31,1.92
688690,D,0,14,75.73,4.12,9.02
688707,M,39,25,73.53,1.14,4.01
688714,M,35,1,38.39,3.33,2.28
689091,D,52,0,20.26,6.17,2.68
689505,M,17,20,70.15,4.71,9.1
689628,M,19,24,73.21,4.41,1.46
689634,D,45,8,13.82,2.41,3.07
689637,D,42,12,91.62,6.9,6.43
690218,D,17,2,83.05,1.83,3.02
690222,M,37,24,26.02,1.58,9.85
690273,D,0,24,32.67,2.83,2.06
690429,M,13,23,39.98,2.69,3.21
690478,D,23,19,26.37,6.5,2.13
690552,D,39,4,38.86,1.1,4.31
690572,D,7,22,3.98,1.0,4.98
690575,M,23,15,31.18,6.04,6.84
690608,M,23,27,67.57,1.41,2.52
690665,M,56,4,96.28,4.99,8.23
690667,F,32,9,86.14,0.63,8.34
690704,M,5,4,51.77,3.61,2.76
690736,M,57,20,83.76,1.25,6.63
690797,F,47,5,89.75,4.19,2.22
690799,D,60,22,70.34,2.5,4.68
690924,D,13,24,39.36,1.73,6.05
690993,F,29,6,95.24,3.75,7.64
691316,F,0,9,25.61,5.58,0.55
691482,M,52,30,99.18,2.27,7.75
691781,D,48,6,84.74,3.31,0.38
691786,F,1,22,93.83,3.9,5.67
691825,D,53,20,30.07,1.77,8.15
691828,F,36,4,76.21,2.02,8.85
691918,M,42,9,20.51,0.83,8.74
691920,M,34,8,34.5,3.31,3.88
692049,D,29,28,24.11,6.05,9.16
692070,D,7,7,54.16,5.69,6.41
692107,D,4,27,99.43,3.51,1.97
692209,M,0,24,35.29,3.97,9.8
692349,D,5,19,39.54,0.44,7.85
692381,D,33,23,75.86,6.44,2.08
692462,M,57,29,96.79,4.43,2.01
692573,F,11,26,12.75,0.65,1.82
692608,D,11,1,84.09,4.88,3.48
692713,M,39,17,59.13,0.56,2.37
692734,D,28,9,55.56,2.6,1.54
692736,F,35,1,26.8,5.48,3.28
692737,M,12,25,6.43,4.73,6.47
692997,F,58,10,85.04,3.35,2.28
693066,M,14,14,81.17,2.51,1.06
693201,F,48,10,80.39,3.34,8.25
693352,M,30,6,97.02,6.86,9.09
693412,F,24,2,35.94,3.52,8.32
693906,F,11,4,41.49,1.55,2.97
693985,M,19,28,50.57,0.32,6.12
694039,M,7,11,32.78,2.39,4.93
694077,F,34,28,21.45,5.62,5.28
694186,M,22,7,79.02,2.33,7.22
694205,D,10,5,31.98,0.55,3.17
694207,F,53,8,63.47,4.7,9.2
694236,D,55,3,96.66,3.76,4.58
694238,D,8,12,90.0,4.8,1.44
694239,D,9,1,11.9,5.61,1.53
694355,F,49,23,94.34,6.15,5.94
694498,M,22,21,28.95,3.6,1.05
694507,F,8,27,23.56,6.57,3.48
694509,D,28,11,46.74,0.4,9.25
694512,F,43,14,78.98,2.1,1.84
694528,D,7,4,60.78,5.75,9.28
694549,M,56,20,71.11,1.45,4.24
694925,M,11,21,85.15,6.17,7.42
694926,F,23,29,39.69,1.22,2.14
694928,F,29,28,83.16,1.15,1.49
694974,F,9,19,18.86,6.62,6.72
695121,D,41,28,6.56,6.96,1.46
695225,D,38,3,75.55,0.43,8.59
695229,M,34,19,12.22,4.98,7.73
695289,F,49,26,52.89,2.04,5.34
695310,D,35,24,2.48,0.17,2.74
695454,F,0,21,84.18,5.27,4.05
695507,M,15,30,29.19,5.82,8.04
695646,M,39,15,63.8,4.7,4.61
695769,F,31,1,18.49,2.14,9.86
696024,M,35,23,87.51,4.62,8.46
696027,M,35,26,99.55,1.13,0.08
696164,D,12,18,91.3,0.6,3.72
696181,F,25,18,92.75,2.37,0.02
696183,D,13,23,94.78,5.59,8.95
696265,M,30,22,18.01,4.57,3.47
696324,D,37,7,24.88,1.62,5.53
696326,F,50,5,75.38,6.64,5.98
696346,F,0,9,17.78,6.74,9.8
696506,M,6,23,43.05,2.49,6.78
696589,M,26,4,56.03,0.99,2.5
696597,D,30,23,49.54,6.33,4.83
696598,D,41,15,18.35,3.88,9.52
696617,D,45,9,2.98,1.1,8.86
696630,D,17,14,99.09,5.19,6.25
696631,F,18,28,24.65,1.75,5.01
696655,F,1,21,84.68,3.07,2.96
696656,M,43,8,95.18,3.38,7.7
696693,D,53,25,35.46,6.66,3.19
696762,D,40,14,80.29,6.47,4.64
696764,F,44,8,86.86,1.5,2.27
696796,M,7,23,38.23,5.21,3.82
696851,M,25,8,6.04,0.07,9.79
696852,M,15,2,12.72,2.99,3.89
696876,M,33,22,95.37,6.21,3.33
696883,M,56,3,10.91,5.57,9.8
696890,D,8,10,10.16,0.91,7.3
696893,D,6,7,21.69,5.91,8.65
696996,F,11,5,26.9,2.8,1.75
697067,D,21,0,94.46,1.89,7.57
697144,M,49,24,58.47,1.95,4.29
697149,D,22,8,86.75,3.35,3.46
697277,M,58,11,83.29,5.44,6.23
697278,M,42,16,87.43,1.69,9.97
697282,D,23,6,1.82,0.75,6.49
697401,D,54,15,38.96,2.65,1.28
697663,F,38,26,69.82,2.58,0.1
697714,D,47,5,82.38,2.28,8.76
697716,F,57,13,71.11,0.91,7.2
697722,M,17,18,48.09,5.63,0.38
697724,D,11,8,56.43,3.65,5.73
697726,M,28,4,62.32,3.29,1.6
697728,F,6,25,24.46,5.43,9.71
697818,F,55,23,58.3,0.4,8.69
697917,F,3,19,1.88,6.17,6.35
697950,D,54,16,78.61,5.58,0.03
697954,D,8,25,44.87,6.78,3.05
698047,M,47,30,11.87,1.9,1.25
698082,D,23,11,30.3,2.19,9.08
698097,M,0,28,24.71,4.72,5.84
698110,M,36,13,46.0,1.08,0.9
698111,M,19,0,6.53,4.07,0.56
698164,M,54,26,52.54,4.71,1.11
698246,D,47,27,57.19,0.0,2.4
698259,D,37,6,1.63,2.89,8.44
698547,D,27,10,25.98,5.79,8.0
698548,F,56,14,99.96,2.55,1.48
698637,M,34,2,75.52,2.11,5.09
698678,D,13,4,71.41,1.32,1.41
698742,D,52,15,94.29,3.56,4.4
699005,D,3,26,81.98,5.97,6.62
699171,M,39,20,75.33,1.56,3.11
699263,M,6,22,20.94,4.17,9.63
699265,M,47,28,29.52,1.88,1.9
699266,M,36,23,71.57,3.01,7.8
699303,M,28,2,65.66,1.06,7.14
699322,D,59,17,50.38,5.47,0.54
699418,M,13,19,67.04,1.41,0.64
699442,M,35,21,32.55,4.92,2.96
699461,F,50,25,5.89,1.42,2.22
699592,M,26,22,69.22,1.48,5.26
699632,F,28,15,33.01,2.15,7.74
699702,D,40,5,48.01,3.46,0.75
699704,M,9,21,31.31,6.48,9.79
699758,F,11,16,69.16,4.29,5.86
699771,M,28,1,2.06,6.98,6.28
699783,M,21,18,88.35,0.25,7.06
699842,F,43,3,70.81,4.37,4.96
699980,F,31,2,98.32,0.49,2.67
700006,M,55,8,88.74,3.17,0.8
700010,M,50,3,65.15,5.25,3.17
700031,F,14,6,38.52,3.04,1.24
700034,D,21,26,65.35,2.38,9.99
700035,M,47,26,72.17,1.68,5.32
700065,D,41,12,59.78,4.1,6.35
700074,F,31,24,39.42,3.39,8.69
700076,M,1,21,53.3,1.68,0.07
700079,M,9,22,24.87,4.94,7.17
700106,F,1,1,99.07,6.76,9.03
700119,F,55,21,40.07,6.47,0.95
700144,F,51,1,80.53,6.8,3.36
700166,F,37,17,89.95,5.16,1.34
700182,M,32,17,12.54,5.22,7.08
700264,D,5,6,51.59,3.62,2.56
700265,M,55,26,53.5,3.96,6.18
700266,D,40,17,69.4,6.71,1.77
700305,M,26,30,32.93,3.1,7.99
700365,D,54,2,36.7,1.33,6.64
700366,D,18,8,33.94,2.27,3.54
700385,D,32,11,95.04,0.93,2.61
700395,F,45,1,17.98,6.64,9.3
700400,F,58,12,35.71,0.92,5.62
700424,D,42,29,37.01,0.94,6.25
700437,M,12,16,77.54,0.46,4.43
700464,F,7,3,49.88,2.36,4.23
700568,F,21,6,8.92,6.08,5.79
700646,F,4,19,56.79,0.85,8.21
700680,D,29,23,46.53,6.29,6.39
700753,M,39,23,12.35,6.35,9.94
700789,D,46,7,2.06,2.01,7.42
700933,F,12,10,64.76,0.87,6.66
700998,F,48,26,21.16,1.18,5.16
701006,D,56,29,76.99,2.99,8.2
701055,D,7,17,30.82,0.6,8.07
701057,D,58,8,11.06,1.28,6.94
701226,F,37,20,32.16,3.52,6.26
701322,M,40,2,53.01,5.75,0.07
701325,D,38,11,21.3,5.23,1.9
701335,F,2,26,15.55,2.23,2.37
701757,F,30,4,83.14,2.26,7.73
701834,F,36,11,66.28,5.69,2.11
701842,M,22,25,9.66,6.0,5.35
701845,M,35,16,50.5,4.68,7.94
701937,M,13,9,38.92,3.23,2.21
701979,F,46,29,13.57,0.54,5.38
702148,M,51,6,6.49,2.0,5.19
702332,D,52,27,76.48,2.85,9.16
702361,F,24,3,89.02,5.9,8.5
702372,M,53,0,58.87,4.92,3.19
702424,M,47,3,55.17,0.16,0.73
702441,D,1,6,18.81,2.78,4.94
702559,D,16,15,41.44,1.57,7.33
702561,D,8,6,19.36,0.99,8.99
702830,M,20,25,50.11,5.95,5.86
702834,F,46,27,85.28,4.2,5.26
702851,D,15,8,15.84,1.22,8.16
702856,M,9,0,75.7,0.84,1.45
702869,M,4,18,62.66,3.61,2.57
702911,F,15,8,17.45,5.59,5.0
702988,D,53,30,20.81,4.92,0.03
703225,D,38,13,75.19,3.23,0.13
703245,M,10,6,37.88,6.37,2.64
703470,F,51,13,47.81,1.18,9.7
703474,F,20,15,52.35,1.99,9.26
703475,M,35,19,28.54,1.64,6.26
703497,M,52,21,90.42,5.09,1.73
703577,M,29,19,21.71,3.92,5.65
703581,F,30,29,45.02,1.96,4.65
703626,M,55,28,65.01,2.96,2.88
703685,D,16,14,47.72,5.97,2.45
703720,M,44,14,71.77,0.59,8.55
703772,F,17,8,23.04,3.55,4.47
703775,D,24,2,54.97,6.87,4.19
703820,F,2,30,89.5,2.12,4.96
704075,M,30,24,93.79,2.27,3.55
704117,D,14,14,45.03,5.32,9.36
704147,M,46,20,40.55,3.89,0.28
704156,F,41,25,7.06,6.73,6.86
704176,F,54,3,14.56,3.8,1.24
704270,F,12,6,47.05,4.69,7.98
704335,F,16,21,38.99,4.0,9.98
704347,M,58,5,4.16,1.13,6.82
704423,F,36,20,8.7,2.35,3.96
704545,D,59,13,65.05,0.23,5.95
704553,M,47,11,61.76,6.61,9.01
704692,D,20,26,31.95,2.15,6.78
704693,D,17,13,5.81,0.39,5.73
704708,M,33,24,61.63,1.11,9.6
704709,M,56,19,11.78,0.44,8.24
704710,M,52,5,63.76,6.92,6.54
704711,D,38,1,58.22,2.15,5.09
704712,M,8,9,20.67,1.59,1.04
704714,F,9,4,49.65,3.61,9.15
704729,D,0,6,40.04,0.9,4.19
704773,F,33,14,82.84,1.92,3.25
704801,F,4,14,21.86,3.98,7.06
705063,D,3,24,11.79,0.35,4.44
705242,M,34,5,58.24,4.17,0.1
705337,F,46,22,6.97,3.47,5.18
705557,F,13,14,81.74,3.16,6.08
705808,F,3,25,61.71,2.06,9.03
705810,D,33,15,15.16,4.92,7.14
705813,D,54,19,19.85,4.79,8.68
705815,M,39,4,23.5,3.6,2.69
705991,M,1,22,22.98,6.88,1.2
706063,D,34,6,4.08,1.77,9.72
706138,F,33,8,75.28,5.18,4.39
706380,F,47,27,84.91,5.12,2.23
706617,D,25,1,53.5,6.04,9.76
706618,M,0,23,6.84,1.76,7.88
706622,D,12,27,20.79,3.6,1.38
706625,D,56,7,73.92,6.28,8.9
706699,M,43,20,11.28,2.51,7.62
706700,M,19,18,68.92,6.91,8.43
706860,F,30,27,5.89,2.3,5.57
706889,F,41,21,14.1,6.71,2.58
706896,M,35,1,99.15,3.12,2.76
706947,M,4,11,97.35,3.64,8.91
706960,F,57,21,44.39,4.6,2.43
706963,D,20,11,46.95,0.42,9.72
707063,F,42,8,71.71,3.92,5.57
707107,F,28,6,13.24,6.75,3.43
707159,F,1,3,79.46,0.22,0.31
707164,F,2,6,96.27,1.23,8.13
707201,F,8,2,49.15,5.57,6.4
707221,D,5,18,99.19,3.35,0.22
707225,F,48,1,22.25,1.92,3.44
707230,M,9,25,30.44,2.3,8.71
707231,D,8,12,13.45,5.21,3.78
707242,F,57,22,14.99,3.42,7.01
707246,D,45,19,30.96,0.67,2.92
707274,D,7,4,52.87,2.68,4.6
707279,F,20,27,12.12,1.36,9.78
707295,F,48,3,15.44,4.88,6.97
707317,M,4,29,78.27,0.47,9.58
707364,D,49,23,92.39,0.12,2.99
707381,F,54,11,50.35,4.52,4.22
707447,M,58,12,18.72,4.55,4.72
707450,M,32,29,6.52,5.18,4.51
707572,F,20,11,72.7,6.02,0.24
707610,D,32,9,70.5,6.33,2.43
707621,D,42,12,27.41,4.85,9.37
707777,D,36,21,63.36,2.51,8.19
707802,F,56,11,46.57,0.31,2.16
707809,D,24,19,60.24,6.57,1.81
707844,M,2,9,11.41,2.36,1.43
707915,D,0,6,32.86,5.84,6.66
708067,D,54,4,85.98,6.55,3.27
708079,F,45,19,88.48,4.12,8.09
708084,M,45,27,38.16,5.96,1.07
708086,D,16,5,25.99,0.78,9.39
708111,D,45,15,15.51,1.96,6.95
708169,D,16,13,12.33,0.22,6.33
708172,F,2,28,94.69,6.7,9.04
708184,F,21,3,26.67,6.48,9.92
708240,D,16,19,89.45,6.05,0.78
708241,M,45,25,56.6,5.3,0.49
708242,D,44,9,88.58,5.67,7.31
708265,F,16,21,83.06,2.65,5.48
708275,F,52,2,4.61,2.21,4.53
708388,D,0,25,78.56,3.34,2.7
708410,F,56,28,25.5,6.68,6.55
708453,M,0,10,26.4,3.89,2.38
708454,F,36,30,19.5,2.11,7.87
708455,F,7,2,4.62,3.25,3.26
708500,M,47,6,4.31,4.4,2.12
708635,D,28,11,26.05,4.53,8.28
708678,D,59,9,56.56,2.02,7.95
708680,M,10,7,17.33,6.59,6.55
708681,F,47,19,5.12,6.51,0.22
708695,M,51,0,15.36,5.45,3.07
708721,D,41,30,79.93,5.33,2.89
708775,D,24,18,92.34,4.13,0.68
708784,M,30,17,29.79,5.5,4.81
708868,M,12,6,21.24,0.45,2.7
708876,D,21,19,43.67,4.3,1.25
709011,F,24,30,11.76,0.42,3.78
709187,F,28,28,7.23,6.37,4.1
709347,M,29,22,52.44,1.9,1.44
709372,D,47,11,47.38,1.37,3.26
709445,D,56,25,0.55,3.42,0.29
709479,F,12,3,38.98,2.49,2.82
709482,D,14,5,82.06,6.18,9.8
709486,D,22,24,66.56,6.71,7.54
709500,M,4,27,58.03,3.78,5.89
709579,D,36,24,80.51,5.92,1.65
709654,F,2,14,42.58,3.84,8.27
709726,F,10,22,17.82,6.27,4.14
709727,D,28,23,6.41,6.3,4.22
709729,D,24,16,44.88,6.6,6.17
709830,F,10,25,93.29,4.87,7.97
709957,D,33,8,57.72,0.72,9.74
709960,D,1,13,34.03,6.28,5.24
709966,M,54,6,72.65,0.17,4.4
709969,F,36,17,21.79,5.87,9.32
709970,D,29,4,93.32,4.18,0.86
709982,D,52,1,3.28,6.8,7.7
709985,F,24,12,54.88,0.85,2.9
709999,D,2,14,16.97,0.37,2.2
710004,F,11,16,8.75,6.88,1.56
710051,D,42,29,58.29,1.58,5.04
710131,F,53,27,57.85,0.54,2.94
710438,D,43,7,56.9,4.38,3.61
710470,D,14,6,48.0,1.84,7.41
710479,D,6,0,82.54,3.28,2.61
710484,M,2,6,46.74,5.04,6.19
710677,M,12,25,33.04,6.52,9.91
710679,F,9,3,47.35,1.06,3.89
710860,F,57,27,13.46,1.6,9.42
710886,F,38,20,75.94,2.77,3.54
710968,F,44,24,20.1,5.41,0.25
710999,M,2,3,72.4,6.19,6.49
711231,D,54,2,73.39,3.73,9.75
711232,M,37,16,77.42,3.6,7.01
711247,F,12,25,27.97,3.47,0.5
711337,F,51,12,89.78,4.81,1.51
711338,F,34,13,48.14,3.77,0.33
711382,F,50,17,26.82,0.65,5.02
711517,M,13,11,30.47,6.88,9.54
711544,D,48,9,67.36,4.3,7.82
711575,D,13,17,54.72,6.54,2.33
711579,F,21,1,8.22,0.11,1.4
711625,D,40,29,79.71,5.05,4.78
711628,D,40,20,18.03,5.52,5.91
711638,D,43,20,56.92,4.67,1.48
711640,F,46,24,63.06,1.68,4.03
711907,F,30,29,29.81,2.79,8.01
711969,D,29,23,77.82,2.6,3.23
711976,M,51,5,60.47,6.07,3.87
711980,D,32,9,37.69,5.87,1.38
711988,M,10,12,99.78,4.12,5.04
711996,D,25,14,33.94,4.4,9.43
711999,M,18,23,84.2,6.21,3.1
712086,D,31,5,26.06,3.39,3.99
712087,D,58,26,81.91,1.01,0.39
712099,D,27,0,59.23,2.98,9.58
712117,M,54,30,18.24,6.01,9.59
712560,D,8,8,1.02,3.1,3.4
712561,D,34,26,99.59,5.17,9.52
712857,D,49,11,20.38,1.68,2.91
713252,M,2,8,61.03,0.92,6.33
713644,F,43,18,12.18,2.0,0.62
713649,D,43,19,28.77,6.35,5.2
713787,D,26,7,54.5,6.69,1.04
714458,D,9,2,19.3,6.83,3.9
714459,F,36,11,80.97,6.61,9.24
714460,F,32,19,99.07,0.89,1.83
714779,M,41,12,17.27,6.37,1.0
715357,F,34,4,37.5,1.05,7.53
715379,D,48,9,60.59,2.07,9.48
715470,M,1,11,18.98,3.25,0.62
715622,D,24,22,53.3,2.03,1.08
715628,M,58,20,63.59,5.03,5.27
715630,F,3,3,39.86,5.95,3.94
715635,D,20,19,5.7,5.63,3.58
715650,F,42,5,50.97,4.49,0.66
715759,F,19,28,23.42,0.7,3.89
715836,D,13,27,66.46,4.96,7.76
716163,F,10,3,99.76,4.07,9.75
716276,D,29,4,75.19,3.36,9.32
716411,D,30,18,30.2,5.64,0.92
716810,D,17,27,80.2,3.62,2.1
717118,D,17,9,18.53,4.72,1.66
717198,D,36,3,23.75,1.68,8.81
717199,D,9,11,91.13,1.78,4.14
717345,M,60,12,39.73,6.45,0.88
717346,D,45,1,44.04,4.66,8.88
717390,M,36,21,37.86,3.88,2.19
717392,M,5,4,3.7,5.6,2.44
717411,M,39,30,26.88,3.52,8.39
717414,F,13,4,98.44,3.17,9.24
717415,F,3,11,41.12,6.08,8.73
717465,M,53,17,84.83,4.67,6.83
717585,M,8,16,45.57,4.36,4.73
717600,D,44,13,13.89,4.48,2.47
717606,F,36,21,31.96,1.77,1.91
717957,D,33,15,58.57,5.83,5.74
718027,D,21,15,99.77,0.74,1.67
718029,F,29,6,57.98,1.08,9.13
718032,D,42,1,80.07,3.45,5.21
718034,F,36,18,44.97,2.81,7.44
718035,M,13,22,93.57,2.79,5.14
718088,M,38,27,73.47,5.39,2.48
718115,F,28,28,81.58,2.28,4.98
718123,F,45,12,80.73,3.15,3.16
718152,M,37,30,68.5,2.27,6.4
718177,D,43,2,49.92,2.83,9.19
718190,M,5,5,64.53,5.47,0.38
718201,F,48,2,77.78,5.5,5.97
718232,M,49,22,30.19,1.93,5.28
718303,F,52,13,98.2,5.51,9.47
718307,F,17,0,17.43,3.38,4.95
718316,M,35,17,71.92,3.68,7.71
718318,F,52,11,11.61,0.19,7.94
718351,M,0,18,34.11,1.68,4.24
718408,D,46,9,81.29,0.13,5.15
718409,F,1,13,20.02,2.93,5.89
718580,M,4,20,36.75,6.3,3.97
718643,F,54,16,47.66,3.89,0.55
718758,D,38,17,55.99,1.02,3.57
718763,M,26,28,45.05,4.41,0.88
718764,M,15,28,31.82,0.45,0.97
718765,F,49,30,2.27,5.99,6.4
718936,F,58,29,40.58,5.77,9.33
719209,D,40,24,2.08,1.92,3.71
719383,M,22,18,47.95,6.31,5.45
719384,D,40,23,49.64,3.33,4.25
719442,M,12,11,64.89,6.54,4.14
719455,M,16,7,1.1,4.56,4.69
719456,F,25,3,26.57,2.3,0.58
719635,D,18,29,24.55,5.74,4.42
719652,D,19,30,73.59,0.3,3.78
719654,M,5,5,86.46,4.3,7.83
719673,F,21,11,36.74,0.22,5.51
719681,D,22,1,94.42,2.78,8.89
719682,F,56,4,31.18,2.08,6.89
719683,M,29,1,89.37,1.11,5.51
719857,M,42,19,90.39,1.64,8.46
720038,M,5,14,31.37,6.38,7.54
720162,F,40,14,21.26,6.94,2.19
720286,M,3,11,27.59,2.58,2.15
720287,M,1,19,69.58,2.64,8.74
720488,M,15,19,71.25,4.55,7.69
720530,D,4,15,75.98,3.01,9.08
720532,F,17,16,67.23,2.06,4.46
720612,F,15,29,23.55,2.14,8.71
720613,F,44,29,88.52,6.44,0.23
720720,M,49,18,76.09,5.16,5.91
720791,D,1,17,59.82,4.94,1.35
720799,F,8,6,22.72,0.55,9.17
720868,F,45,13,24.42,5.01,6.15
720936,M,40,0,59.55,3.78,7.68
720973,D,38,13,32.08,0.45,3.67
721227,F,6,18,80.66,5.04,5.57
721470,F,30,29,0.67,3.82,1.99
721511,M,56,18,53.56,2.25,4.27
721512,D,56,2,51.46,5.67,7.91
721746,F,37,2,65.72,4.87,6.23
721952,D,11,4,32.15,1.04,7.89
721953,F,55,22,76.74,3.08,5.85
722371,F,37,28,77.98,0.4,3.98
722375,D,46,9,75.67,6.99,8.8
722441,D,2,25,43.53,3.67,0.57
723008,F,27,20,44.73,1.6,3.49
723416,D,53,8,79.54,0.55,9.69
723485,M,52,4,88.0,3.21,0.13
723487,M,39,15,63.74,6.27,7.78
723604,F,10,13,16.4,6.21,1.81
723621,M,52,17,56.78,6.54,3.6
723666,D,30,25,61.84,4.03,3.98
723733,M,33,29,70.7,5.47,1.78
723835,F,43,16,91.3,2.6,2.67
724033,D,17,11,51.62,4.45,0.5
724034,M,19,26,31.14,6.26,3.97
724035,D,57,14,87.42,5.85,4.22
724039,F,44,5,21.18,0.56,7.62
724041,F,19,11,64.18,4.98,6.66
724104,D,27,20,76.07,1.58,0.01
724106,M,53,27,13.02,5.11,6.2
724108,M,52,11,94.79,4.16,5.33
724129,F,6,28,82.78,3.84,8.94
724134,F,17,30,86.74,1.48,3.47
724350,M,43,28,47.83,0.88,6.0
724418,F,23,3,72.08,0.85,1.39
724428,D,24,30,60.2,1.77,1.27
724520,F,50,8,28.5,2.06,2.74
724529,D,32,6,50.95,2.9,3.87
724535,F,6,22,17.88,6.97,0.6
724537,M,40,7,42.84,5.63,7.48
724540,D,15,5,24.45,5.57,7.86
724666,M,38,16,27.87,6.35,8.55
724707,D,8,2,70.26,0.6,6.84
724785,M,3,28,97.4,2.8,6.53
724876,D,23,21,25.25,1.39,6.97
724969,M,22,6,77.2,5.34,2.72
725003,D,47,14,90.41,0.51,5.0
725201,D,51,20,79.96,4.98,9.93
725242,F,58,2,34.11,5.21,6.91
725352,M,24,4,58.99,2.1,7.31
725577,M,26,11,39.97,4.99,0.25
725703,F,48,29,52.61,1.0,2.99
726013,D,27,16,23.66,0.19,2.92
726014,D,39,16,6.52,3.54,6.81
726016,M,46,22,93.99,6.83,8.35
726018,F,51,28,99.98,4.67,8.01
726019,M,12,2,25.12,2.76,9.24
726034,F,35,18,29.39,5.94,3.39
726035,F,36,12,90.42,2.52,2.17
726036,F,19,2,27.55,6.25,7.3
726038,D,25,29,78.96,1.71,3.91
726114,D,47,25,37.17,6.49,8.63
726117,M,18,23,66.44,1.29,8.06
726118,M,26,7,47.23,0.14,3.05
726131,D,52,15,6.16,0.04,8.63
726428,F,4,2,20.07,4.79,6.93
726430,M,28,25,18.6,4.98,1.56
726431,F,20,6,0.42,1.8,0.3
726445,M,58,8,64.64,4.18,9.91
726453,M,0,3,9.88,6.4,1.16
726460,D,54,19,19.05,1.99,8.48
726465,M,51,4,52.74,6.67,1.06
726466,F,11,18,93.43,4.38,7.51
726472,F,52,14,14.39,4.22,9.62
726525,M,6,16,78.64,6.59,2.9
726526,F,42,6,70.77,3.09,9.05
726697,D,16,9,33.25,5.03,5.93
726698,D,21,16,44.83,1.0,1.0
726701,F,41,9,39.49,2.14,7.03
726705,M,59,14,8.42,6.02,1.52
726717,D,45,14,72.11,5.93,3.21
726721,D,52,26,78.52,1.34,0.0
726992,M,11,6,8.17,5.26,0.73
727023,F,36,23,95.94,2.6,5.91
727079,D,14,20,99.93,2.1,2.68
727081,D,42,20,45.84,2.39,5.73
727082,M,50,19,7.4,2.91,7.58
727084,M,11,23,75.62,1.65,4.23
727085,F,60,2,62.87,4.56,9.33
727089,M,16,4,43.42,0.44,2.26
727092,D,23,19,96.2,4.49,6.93
727101,F,25,2,17.55,0.44,9.62
727102,M,59,16,58.19,0.01,5.12
727111,M,14,3,94.64,0.8,2.26
727132,F,28,21,62.46,1.41,0.34
727136,D,52,5,1.6,2.73,7.08
727152,M,26,5,15.1,4.9,2.53
727528,D,50,27,38.24,0.31,6.04
727569,D,51,17,33.58,5.97,3.17
727747,F,39,13,78.05,4.31,5.22
727865,F,26,29,10.19,0.26,4.66
728020,D,31,3,79.9,4.14,7.74
728200,F,2,14,36.9,2.58,8.99
728262,M,13,25,10.39,3.67,3.45
728311,F,0,4,45.62,4.31,9.67
728380,M,35,11,34.47,3.68,6.71
728381,M,40,10,45.78,4.89,8.04
728382,D,48,15,92.96,3.09,7.47
728485,D,42,24,39.64,6.56,1.02
728500,D,18,5,78.53,3.52,3.98
728695,D,3,24,11.97,3.9,8.03
728734,M,54,12,3.25,3.52,2.05
728864,F,26,11,76.3,5.78,8.08
728924,D,46,16,62.17,4.94,0.21
729140,D,27,18,24.92,1.61,1.95
729266,D,32,10,59.25,1.43,0.86
729433,M,38,5,98.64,5.84,8.73
729500,M,55,21,94.68,0.32,4.43
729677,M,51,26,9.95,2.77,6.1
