player_id,player_name,club_id,birth_date,nationality,market_value,num_appearances
659415,Riccardo Pagano,12,2004-11-28,Italy,1500000.0,29
659420,Mattia Motolese,1025,2004-04-13,Italy,125000.0,57
659459,Carney Chukwuemeka,631,2003-10-20,England,15000000.0,8
659513,Soumaïla Coulibaly,1096,2003-10-14,France,8000000.0,60
659516,Warren Bondo,2919,2003-09-15,France,1000000.0,54
659517,Noa Cervantes,1421,2003-04-16,Algeria,400000.0,43
659518,Félix Lemaréchal,520,2003-08-07,France,1500000.0,44
659520,Bilal Nadir,244,2003-11-28,Morocco,250000.0,33
659521,Edouard Michut,3840,2003-03-04,France,2400000.0,69
659542,Elye Wahi,826,2003-01-02,France,40000000.0,65
659543,Matthis Abline,995,2003-03-28,France,4500000.0,34
659648,Gioele Zacchi,6574,2003-07-10,Italy,150000.0,71
659705,Paulo Victor,3325,2001-03-21,Brazil,500000.0,38
659781,Jack de Vries,607,2002-03-28,United States,250000.0,66
659782,Ege Özkayimoglu,1467,2001-07-18,Turkey,100000.0,11
659797,Johan Mina,1465,2002-05-15,Ecuador,100000.0,2
659813,Piero Hincapié,15,2002-01-09,Ecuador,35000000.0,8
659848,Zachary Duncan,678,2000-05-31,Australia,300000.0,18
659886,Bill,60551,1999-05-07,Brazil,250000.0,18
660059,Maxim Mariani,202,2004-11-03,Netherlands,25000.0,33
660139,Metin Yildirim,1467,2000-02-25,Turkey,25000.0,38
660319,Robbe Quirynen,1096,2001-11-03,Belgium,150000.0,0
660438,Orri Óskarsson,190,2004-08-29,Iceland,2000000.0,29
660581,Arttu Lötjönen,1038,2004-01-28,Greece,25000.0,22
660735,Federico Gattoni,58,1999-02-16,Argentina,3000000.0,25
660746,Fedde Leysen,3948,2003-07-09,Belgium,1500000.0,47
660860,Diego Coppola,276,2003-12-28,Italy,4000000.0,20
660867,Julio Enciso,1237,2004-01-23,Paraguay,22000000.0,12
660979,Jeppe Kjaer,2414,2004-03-01,Denmark,400000.0,8
661053,Jarrad Branthwaite,29,2002-06-27,England,25000000.0,75
661150,Carlos Faya,385,2002-01-18,Venezuela,25000.0,0
661171,Willian Pacho,24,2001-10-16,Ecuador,24000000.0,48
661205,Daniel Karlsbakk,306,2003-04-07,Norway,1000000.0,74
661207,Oscar Bobb,281,2003-07-12,Norway,15000000.0,4
661208,Leo Fuhr Hjelde,399,2003-08-26,Norway,1500000.0,10
661241,Diego Acosta,14589,2002-11-12,Paraguay,50000.0,29
661257,Alexandre Tégar,2969,2000-08-12,Guadeloupe,200000.0,14
661284,Fabinho,55686,1996-07-07,Brazil,300000.0,34
661322,Dimitrios Tsipouras,128,2002-07-26,Greece,75000.0,46
661367,Mamadou Diarra,172,1999-04-18,Belgium,91106979.0,13
661427,David Møller Wolfe,1090,2002-04-23,Norway,5000000.0,18
661428,Elias Hoff Melkersen,903,2002-12-31,Norway,450000.0,21
661467,Gerónimo Bortagaray,2671,2000-08-05,Uruguay,300000.0,32
661776,Bogdan Porokh,83678,2000-08-05,Ukraine,300000.0,70
661805,Steven Bradley,1241,2002-03-17,Scotland,350000.0,28
662131,Ahmetcan Kaplan,610,2003-01-16,Turkey,4000000.0,61
662132,Furkan Yasa,10484,2003-02-21,Turkey,50000.0,56
662139,Hüseyin Biber,2293,2003-03-25,Turkey,50000.0,31
662140,Eray Özbek,3205,2003-01-09,Turkey,75000.0,39
662142,Amir Arli,2969,2003-01-05,Turkey,150000.0,50
662144,Izzet Karaboga,2293,2003-01-17,Turkey,50000.0,74
662145,Süleyman Cebeci,449,2003-01-05,Turkey,200000.0,57
662147,Emirhan Tak,2381,2003-04-10,Turkey,50000.0,32
662148,Eray Güneş,11282,2003-09-04,Turkey,50000.0,73
662208,Philippe Keny,6890,1999-05-18,Senegal,1500000.0,31
662242,Rassoul Ndiaye,738,2001-12-11,Senegal,3500000.0,55
662261,Rafa Marín,1108,2002-05-19,Spain,3000000.0,49
662327,Diego Rosa,6912,2002-10-12,Brazil,2000000.0,8
662334,Marcelo Pitaluga,31,2002-12-20,Brazil,100000.0,23
662338,Miguel,41231,2003-03-26,Brazil,1500000.0,65
662415,Vladislav Morozov,8024,2000-10-12,Belarus,900000.0,69
662493,Ryotaro Tsunoda,601,1999-06-27,Japan,550000.0,20
662562,Giuseppe D'Agostino,6195,2003-05-11,Italy,275000.0,32
662703,Didier La Torre,1283,2002-03-21,Peru,200000.0,59
662752,Luis Rojas,1025,2002-03-06,Chile,500000.0,60
662810,Yılmaz Aktaş,3840,2003-05-12,Turkey,50000.0,35
662932,Dane Murray,371,2003-06-26,Scotland,100000.0,30
662950,Amarildo,3329,1999-01-19,Brazil,50000.0,1
663189,Eniss Shabani,39,2003-05-29,Germany,200000.0,69
663225,Tyler Onyango,29,2003-03-04,England,500000.0,6
663237,Jacob Ondrejka,1096,2002-09-02,Sweden,3000000.0,15
663244,Jota Silva,2420,1999-08-01,Portugal,4000000.0,3
663254,Dinis Pinto,979,2000-08-24,Portugal,300000.0,28
663264,Darko Gyabi,399,2004-02-18,England,2000000.0,8
663347,Marcus Hannesbo,2414,2002-05-11,Denmark,250000.0,31
663398,Baris Dogan,3205,2001-01-13,Turkey,50000.0,59
663424,Lasse Berg Johnsen,5724,1999-08-18,Norway,1800000.0,6
663519,Zsombor Senkó,506,2003-01-04,Hungary,200000.0,73
663578,Ramon,683,2001-03-13,Brazil,2500000.0,51
663581,Vini Souza,350,1999-06-17,Brazil,12000000.0,52
663890,Mikkel Fischer,865,2004-03-23,Denmark,200000.0,17
663900,Giovanni Bonfanti,1038,2003-01-17,Italy,100000.0,18
663939,Andrea Oliveri,800,2003-01-14,Italy,400000.0,56
663985,Rúben Marques,1301,2002-09-20,Portugal,34234007.0,62
664128,Alexandre Ippolito,29228,1999-01-05,Belgium,25000.0,32
664809,Isak Dybvik Määttä,202,2001-09-19,Norway,550000.0,22
664973,Dikeni Salifou,86,2003-06-08,Poland,200000.0,46
665022,Ilya Golosov,232,2001-08-09,Russia,75000.0,1
665048,Arseniy Batagov,10690,2002-03-05,Ukraine,1800000.0,31
665113,Percy Liza,1301,2000-04-10,Peru,275000.0,10
665300,Kaj van der Veldt,306,2003-02-06,Netherlands,28128305.0,31
665390,Jaden Philogene,405,2002-02-08,England,5000000.0,72
665392,Christos Liatsos,683,2003-09-01,Greece,200000.0,37
665404,Bogachan Kazmaz,126,2001-01-20,Turkey,50000.0,10
665538,Adam Gabriel,865,2001-05-28,Czech Republic,850000.0,3
665618,Satoshi Tanaka,601,2002-08-13,Ukraine,650000.0,63
665971,Jonas Nickisch,3,2004-05-21,Germany,200000.0,51
666131,Denzel De Roeve,2282,2004-08-10,Kazakhstan,350000.0,5
666136,Corey Panter,511,2000-10-19,England,125000.0,42
666151,Marcelo Araújo,979,2000-06-02,Portugal,67591600.0,16
666168,Dario Gebuhr,24,2003-05-06,Germany,400000.0,53
666169,Mattis Hoppe,79,2003-07-23,Germany,150000.0,53
666211,Denis Popov,1083,2002-08-29,Russia,25000.0,58
666212,Christian Friedrich,206,2003-02-15,Denmark,200000.0,28
666234,Mohamed Simakan,23826,2000-05-03,France,35000000.0,21
666539,Beni,3268,2002-05-21,Angola,600000.0,9
666545,Capita,1082,2002-01-10,Angola,175000.0,42
666547,Zito Luvumbo,1390,2002-03-09,Angola,6000000.0,55
666551,Maestro,3840,2003-08-04,Angola,750000.0,62
666563,Kelvin John,1184,2003-06-10,Tanzania,450000.0,14
666580,Akinkunmi Amoo,190,2002-06-07,Nigeria,1000000.0,66
666589,Mubaraq Adeshina,6676,2002-01-30,Nigeria,100000.0,26
666616,Olakunle Olusegun,16704,2002-04-23,Nigeria,2000000.0,74
666744,Alexandre Lauray,40,1997-03-18,France,250000.0,4
666922,Ibrahima Breze Fofana,2282,2002-08-15,Guinea,275000.0,43
666924,Algassime Bah,683,2002-11-12,Guinea,350000.0,67
666943,Valentyn Rubchynskyi,60551,2002-02-15,Ukraine,1200000.0,15
666953,Steve Mvoué,7378,2002-02-02,Cameroon,300000.0,52
666975,Ousmane Ba,347,2002-06-06,Senegal,400000.0,9
666977,Aliou Baldé,417,2002-12-12,Senegal,1000000.0,34
667007,Mees Rijks,200,2003-03-08,Netherlands,300000.0,1
667056,Federico Caia,276,2003-04-21,Italy,150000.0,15
667060,Tommaso Bertini,800,2004-01-13,Italy,100000.0,66
667120,André Ferreira,1075,2003-04-08,Portugal,275000.0,15
667121,Rodrigo Gomes,1465,2003-07-07,Portugal,5000000.0,45
667287,Yasin Ayari,1237,2003-10-06,Ukraine,6000000.0,40
667392,Emir Köksal,36,2001-10-18,Turkey,100000.0,45
667398,Oguzhan Özcan,10484,2001-05-18,Turkey,50000.0,50
667401,Serhat Ahmetoglu,6646,2002-02-05,Turkey,100000.0,27
667428,Batuhan Cakir,126,2001-01-26,Turkey,10000.0,40
667438,Emre Yildiz,114,2001-09-11,Turkey,25000.0,28
667525,Alperen Arslan,19789,2001-09-09,Turkey,50000.0,26
667526,Özgür Sert,39722,2001-01-11,Turkey,250000.0,64
667552,Muhammed Emin Yavas,39722,2000-09-05,Turkey,25000.0,10
667556,Yusuf Koc,39722,2001-08-05,Turkey,50000.0,64
667563,Efe Binici,1467,2001-02-04,Turkey,25000.0,74
667640,Alexandru Borbei,1005,2003-06-27,Romania,150000.0,4
667754,Osman Can Cötür,3205,2001-09-13,Turkey,50000.0,37
667902,Brett Minnema,133,2002-01-06,Netherlands,50000.0,55
667903,Youssuf Sylla,172,2002-12-19,Belgium,600000.0,35
667914,Paul Mukairu,589,2000-01-18,Nigeria,700000.0,27
667915,Yavuz Ulas Genc,6646,2001-03-10,Turkey,10000.0,16
667919,Talha Bulut,589,2001-04-28,Turkey,10000.0,12
667925,Sebastian Revan,405,2003-07-14,England,300000.0,44
667965,Oussama Targhalline,738,2002-05-20,Morocco,800000.0,41
667966,Mohamed Amine Essahel,1245,2003-02-17,Morocco,10000.0,8
667967,Yassine Kechta,738,2002-02-25,Morocco,3500000.0,43
667980,Irakliy Manelov,16704,2002-09-19,Russia,450000.0,11
667981,Vladislav Samko,16704,2002-01-03,Russia,325000.0,23
667991,Alaa Bellaarouch,667,2002-02-01,Morocco,200000.0,55
667999,Anas Nanah,667,2003-03-12,Morocco,50000.0,0
668013,Kerem Hayta,11282,2001-08-03,Turkey,50000.0,35
668041,Omar Faraj,3368,2002-03-09,Sweden,700000.0,73
668046,Mikail Balkaya,2381,2001-01-10,Turkey,50000.0,49
668048,Özkan Yigiter,2381,2000-01-07,Turkey,75000.0,21
668060,Mert Dikici,2293,2000-11-07,Turkey,25000.0,11
668069,Eren Sahin,2381,2001-05-01,Turkey,75000.0,47
668128,Maksim Vedeneev,232,2004-02-14,Russia,125000.0,19
668177,Javi Serrano,13,2003-01-16,Spain,700000.0,63
668178,Rodri Alonso,1050,2003-01-04,Wales,300000.0,15
668179,Carlos Álvarez,368,2003-08-06,Spain,400000.0,46
668183,Nico Serrano,621,2003-03-05,Spain,1500000.0,55
668184,Quique Fernández,150,2003-09-16,France,150000.0,40
668211,Marcos Sánchez,1050,2003-10-26,Spain,100000.0,48
668212,Rubén Iranzo,1049,2003-03-14,Spain,300000.0,70
668235,Marlon Gomes,660,2003-12-14,Brazil,6000000.0,26
668265,Kayky,2995,2003-06-11,Brazil,8000000.0,64
668267,Marcos Leonardo,294,2003-05-02,Brazil,25000000.0,68
668268,Marquinhos,11,2003-04-07,Brazil,7000000.0,7
668273,Ibra Cámara,13,2003-01-18,Spain,50000.0,34
668276,Hugo Novoa,23826,2003-01-24,Spain,4300000.0,47
668277,Alan Godoy,1108,2003-05-04,Spain,200000.0,19
668278,Ibon Ispizua,621,2003-04-08,Spain,100000.0,52
668495,Marcelo Flores,11,2003-10-01,Mexico,800000.0,36
668502,Georgios Maidanos,4603,1998-04-12,Greece,150000.0,53
668503,Naël Jaby,3524,2001-04-20,France,250000.0,4
668547,Máximo Perrone,472,2003-01-07,Argentina,7500000.0,71
668587,Nazinho,520,2003-07-20,Portugal,1200000.0,9
668596,Doron Leidner,683,2002-04-26,Israel,1200000.0,6
668606,Yuito Suzuki,206,2001-10-25,Japan,900000.0,24
668683,Vangelis Nikolaou,6418,2004-06-03,Greece,150000.0,73
668709,Martin Agnarsson,1063,2003-12-07,Faroe Islands,150000.0,49
668732,Elias Rusborg,1894,2003-01-10,Faroe Islands,50000.0,17
668948,Maksim Kolmakov,41231,2003-01-05,Russia,150000.0,46
668950,Luca Kjerrumgaard,173,2003-02-09,Denmark,200000.0,59
668951,Matías Soulé,8970,2003-04-15,Argentina,25000000.0,75
668996,Joaquín Blázquez,3911,2001-01-28,Argentina,400000.0,50
669000,Habib Keïta,3524,2002-02-05,Mali,800000.0,28
669219,Kewin,979,1995-01-25,Brazil,1000000.0,50
669305,Viktor Bliznichenko,3592,2002-09-29,Ukraine,200000.0,55
669306,Volodymyr Brazhko,338,2002-01-23,Ukraine,2000000.0,32
669310,Danylo Goncharuk,3592,2002-07-13,Ukraine,100000.0,37
669312,Yevgeniy Ryazantsev,83678,2002-01-28,Spain,200000.0,51
669366,Thomas Cannon,29,2002-12-28,Ireland,6000000.0,7
669380,Konstantinos Koulierakis,1091,2003-11-28,Greece,4500000.0,14
669477,Athanasios Papadoudis,683,2003-09-06,Greece,350000.0,32
669511,Jorge Pascual,1050,2003-04-09,Spain,500000.0,60
669531,Fotis Kitsos,60949,2003-03-31,Greece,600000.0,40
669633,Enes Tepecik,868,2004-03-11,Austria,100000.0,40
669793,Andrea Bozzolan,5,2004-02-23,England,125000.0,44
669915,Filippo Distefano,430,2003-08-28,Italy,600000.0,18
669956,Leonardo Lelo,3268,2000-03-30,Portugal,3500000.0,58
670000,João Diogo,2477,1999-01-13,Brazil,50000.0,20
670096,Tanner Tessmann,607,2001-09-24,United States,2400000.0,21
670103,Andreas Schjelderup,2778,2004-06-01,Norway,9000000.0,63
670116,Isak Hansen-Aarøen,86,2004-08-22,Norway,1500000.0,11
670119,Victor Loturi,2759,2001-05-21,Canada,350000.0,54
670144,José Gallegos,5817,2001-09-22,United States,350000.0,55
670295,Doğukan Kaya,868,2000-01-16,Turkey,75000.0,27
670558,Harvey Griffiths,543,2003-09-22,England,4049208.0,35
670681,João Neves,294,2004-09-27,Portugal,45000000.0,41
670683,Hugo Félix,294,2004-03-03,Portugal,6160634.0,68
670688,Chermiti,29,2004-05-24,Portugal,9000000.0,14
670710,André Gomes,294,2004-10-20,Portugal,2000000.0,59
670711,Diogo Pinto,336,2004-06-18,Portugal,56974610.0,56
670713,Diogo Monteiro,399,2005-01-28,Portugal,500000.0,58
670717,Dário Essugo,3325,2005-03-14,Portugal,2000000.0,28
670812,Oleg Dzantiev,28095,1999-03-09,Russia,75000.0,42
670824,Michel Driezen,317,2004-02-28,Netherlands,61527555.0,54
670840,Joe Whitworth,873,2004-02-29,England,1000000.0,23
670843,Isaac Mabaya,31,2004-09-22,England,14520703.0,39
670846,Ben Chrisene,2553,2004-01-12,England,300000.0,71
670847,Mohamed-Ali Cho,417,2004-01-19,France,8000000.0,2
670848,Divin Mubama,379,2004-10-25,England,1000000.0,17
670857,Jude Soonsup-Bell,631,2004-01-10,England,300000.0,10
670858,Lewis Hall,762,2004-09-08,England,18000000.0,37
670859,Antwoine Hackford,350,2004-03-20,England,500000.0,19
670861,Luke Chambers,31,2004-06-24,England,300000.0,26
670877,Sonny Perkins,399,2004-02-10,England,1200000.0,74
670882,Jamie Bynoe-Gittens,16,2004-08-08,England,28000000.0,67
670883,Dane Scarlett,148,2004-03-24,England,1800000.0,33
670965,Vitinho,338,1999-04-01,Brazil,5000000.0,12
670969,Heitor,520,2000-11-05,Brazil,1200000.0,43
670986,Johnly Yfeko,124,2003-06-23,England,98827148.0,62
670987,Tawanda Maswanhise,1003,2002-11-20,Zimbabwe,79850633.0,24
670988,Wanya Marçal,1003,2002-10-19,Portugal,300000.0,44
671068,Bassim Boukteb,2715,2001-07-12,Belgium,25000.0,75
671074,Caleb Taylor,984,2003-01-14,England,900000.0,65
671145,João Victor,294,1998-07-17,Brazil,7000000.0,52
671203,Rui Encarnação,982,1998-04-05,Portugal,375000.0,18
671334,Berke Demircan,6646,2002-11-25,Turkey,175000.0,39
671542,Daniel Samek,1005,2004-02-19,Czech Republic,1500000.0,60
671548,Lukas Ambros,82,2004-06-05,Czech Republic,200000.0,60
671572,Wagner Leonardo,7378,1999-07-23,Brazil,1500000.0,66
671591,Dorgeles Nene,968,2002-12-23,Mali,3500000.0,28
671594,Kamory Doumbia,3911,2003-02-18,Mali,2000000.0,61
671649,Álvaro Djaló,1075,1999-08-16,Spain,7000000.0,13
671652,Gustavo Henrique,2431,1999-05-24,Brazil,350000.0,62
671656,Vitor Luiz,2425,1996-01-11,Brazil,50000.0,9
671657,Ricardinho,2423,1998-08-06,Portugal,700000.0,19
671665,Kiany Vroman,2282,2004-01-21,Belgium,100000.0,57
671666,René Vanden Borre,157,2004-01-19,Belgium,41351685.0,42
671668,Ferre Slegers,475,2004-12-01,Belgium,61988033.0,4
671675,Chris Lokesa,235,2004-11-07,Belgium,450000.0,70
671735,Jorg Schreuders,202,2004-09-09,Netherlands,175000.0,37
671736,Fofin Turay,202,2004-06-07,Netherlands,19251717.0,19
671738,Thom van Bergen,202,2004-01-06,Netherlands,200000.0,46
671739,Hakan Aydin,449,2003-02-05,Turkey,50000.0,29
671801,Mathiola,1085,1997-08-14,Brazil,75000.0,30
671829,Nikolay Tolstopyatov,232,2002-05-12,Russia,350000.0,66
671847,Karl Leth,5724,2002-08-22,Denmark,50000.0,54
671882,Diogo Silva,2424,1995-01-11,Brazil,200000.0,2
671915,Enzo Barrenechea,8970,2001-05-22,Argentina,6000000.0,57
671916,Magnus Nielsen,173,2004-08-04,Denmark,100000.0,17
672024,Georgios Papadopoulos,6676,2002-10-18,Greece,75000.0,50
672100,Darius Johnson,724,2000-03-15,Grenada,250000.0,62
672202,Camilo,3725,1999-02-23,Brazil,1000000.0,22
672243,Niko Rak,2293,2003-07-26,Croatia,1000000.0,66
672248,Denis Kovacevic,924,2002-12-12,Bosnia-Herzegovina,50000.0,70
672314,Apostolos Apostolopoulos,683,2002-12-11,Greece,300000.0,0
672381,Jonathan Rowe,1123,2003-04-30,England,500000.0,23
672449,Zé Oliveira,2995,2002-04-06,Portugal,200000.0,70
672536,Layton Bisland,1519,2004-02-02,Scotland,49705889.0,48
672537,Flynn Duffy,1519,2003-08-13,Scotland,100000.0,69
672539,Finn Robson,1519,2003-07-29,Scotland,53389601.0,59
672597,Ibrahim Olawoyin,126,1997-12-01,Nigeria,1000000.0,4
672683,Maxime Maes,29228,2001-06-22,Belgium,88723956.0,34
672694,Christos Marmaridis,605,2002-05-25,Greece,100000.0,44
672792,Antonio Ranieri,4083,2003-05-29,Italy,75000.0,41
672802,Vyacheslav Velev,6993,2000-05-21,Ukraine,400000.0,2
672803,Bertuğ Yıldırım,273,2002-07-12,Turkey,5000000.0,68
672933,Yaw Ackah,3205,1999-06-01,Ghana,600000.0,26
672953,César Moreno,1531,2001-04-23,Spain,200000.0,75
672954,Lars Nabbe,1426,2002-01-13,Netherlands,25000.0,23
673067,Elias Olsson,202,2003-04-23,Sweden,400000.0,23
673071,Oscar Vilhelmsson,105,2003-10-02,Sweden,2000000.0,3
673100,Afeez Nosiru,6418,1998-03-01,Nigeria,150000.0,27
673114,Yaroslav Gladyshev,121,2003-05-05,Russia,1800000.0,36
673122,Ivan Savitskiy,2698,2003-03-07,Russia,125000.0,36
673153,Artem Isik,1083,2002-04-28,Russia,150000.0,43
673173,Frederik Ihler,678,2003-06-25,Denmark,150000.0,59
673193,Filippo Berti,12,2003-01-31,Italy,25000.0,9
673196,Aleksandr Orekhov,1186,2002-05-24,Russia,250000.0,57
673344,Wesley Spieringhs,403,2002-01-16,Netherlands,150000.0,40
673360,Chinonso Emeka,157,2001-08-30,Nigeria,225000.0,47
673382,Yira Sor,1184,2000-07-24,Nigeria,3500000.0,8
673429,Milan Majstorovic,121,2005-02-21,Serbia,900000.0,45
673492,Morato,294,2001-06-30,Brazil,15000000.0,8
673495,Emil Roback,2778,2003-05-03,Sweden,200000.0,8
673514,Abdoulaye Ndiaye,1041,2002-04-10,Senegal,3000000.0,32
673976,Anders Hoff,2414,2003-09-04,Denmark,50000.0,7
673977,Eric Asomani,28643,1999-11-08,Ghana,50000.0,36
673998,Yuriy Zheleznov,11127,2002-11-15,Russia,400000.0,61
674054,Leo Walta,2778,2003-06-24,Finland,700000.0,20
674088,Shuhei Kawasaki,7378,2001-04-28,Japan,250000.0,54
674261,Sebbe Augustijns,235,1999-09-03,Belgium,125000.0,51
674318,Anas Aalillou,28643,2003-01-10,Belgium,54873037.0,51
674411,Danylo Litovchenko,6993,2000-07-21,Ukraine,50000.0,33
674501,Jonathan Gómez,681,2003-09-01,United States,500000.0,29
674612,Youssouf Ndayishimiye,417,1998-10-27,Burundi,18000000.0,71
674692,David Devine,987,2001-06-20,Scotland,25000.0,60
674798,Gonçalo Franco,979,2000-11-17,Portugal,2000000.0,70
674806,Santiago Pierotti,1005,2001-04-03,Argentina,2500000.0,55
674809,Josh Mulligan,511,2002-11-12,Scotland,350000.0,17
674921,Nikola Soldo,3,2001-01-25,Sweden,1500000.0,71
675102,Dmytro Penteleychuk,18105,2000-08-09,Ukraine,50000.0,34
675278,Eric Kahl,678,2001-09-27,Sweden,1200000.0,11
675341,Gabriel Florentín,14589,1999-03-13,Argentina,2500000.0,17
675391,Floris Quaedvlieg,1283,2003-03-11,Belgium,5885905.0,52
675483,Olly Hamilton,2578,2001-12-13,Scotland,36445052.0,15
675535,Noel Futkeu,24,2002-12-06,Germany,400000.0,27
675555,Alexandros Tsompanidis,3385,2004-08-05,Greece,50000.0,58
675565,Thomas Kastanaras,79,2003-01-09,Germany,700000.0,0
675708,Gytis Paulauskas,48332,1999-09-27,Lithuania,325000.0,46
675754,Yusuke Matsuo,968,1997-07-23,Japan,1500000.0,26
675878,Cristian,10690,1999-12-13,Brazil,400000.0,52
676042,Juanlu Sánchez,368,2003-08-15,Spain,8000000.0,48
676117,Diogo Motty,2423,2000-04-07,Portugal,65784919.0,47
676118,Rodrigo Simão,2423,2000-10-28,Portugal,98388885.0,33
676190,Killian Benvindo,3911,2001-04-26,France,150000.0,21
676318,Facundo Pellistri,16795,2001-12-20,Uruguay,10000000.0,4
676525,Adam Oudjani,826,2001-08-29,Algeria,150000.0,52
677186,Alihan Kalkan,833,1999-05-21,Turkey,25000.0,13
677187,Murathan Sütcü,833,2000-02-17,Turkey,50000.0,42
677252,Umut Eren Tunc,3205,2002-04-29,Turkey,72188776.0,55
677311,Anthony Mancini,1132,2001-04-06,France,150000.0,34
677382,Jahnoah Markelo,1435,2003-01-04,Netherlands,150000.0,70
677794,Kaito Mizuta,39,2000-04-08,Japan,225000.0,6
677937,Luke Strachan,511,2001-03-22,Scotland,50000.0,61
678006,Elia Boseggia,276,2004-02-06,Italy,50000.0,16
678075,Shuto Abe,54189,1997-12-05,Japan,1000000.0,54
678088,Luca Wollschläger,44,2003-02-08,Germany,175000.0,50
678100,Aziz Ouattara,1184,2001-01-04,Cote d'Ivoire,1500000.0,58
678194,Matthew Hoppe,903,2001-03-13,United States,1000000.0,66
678277,Mathias Sauer,678,2004-04-02,Denmark,300000.0,14
678406,Sergi Cardona,472,1999-07-08,Spain,3000000.0,47
678441,Daniele Montevago,1038,2003-03-18,Italy,800000.0,42
678479,Denis Huseinbasic,3,2001-07-03,Germany,4500000.0,28
678491,Martijn Beernaert,3508,2002-10-03,Belgium,50000.0,33
678503,Danylo Varakuta,6992,2001-11-04,Ukraine,400000.0,18
678546,Mexx Meerdink,499,2003-07-24,Netherlands,1000000.0,25
678672,Philip Österbaek,5817,2003-03-03,Denmark,25000.0,5
678778,Eduard Sarapiy,60551,1999-05-12,Ukraine,1500000.0,67
678783,Yevgen Pidlepenets,83678,1998-11-10,Ukraine,300000.0,54
679050,Gary Magnée,1245,1999-10-12,Belgium,1500000.0,43
679413,Claudio Cassano,12,2003-07-22,Russia,400000.0,56
679593,Maksim Stjopin,2778,2003-04-08,Finland,50000.0,11
679597,Casper Terho,3948,2003-06-24,Finland,1800000.0,58
679754,Niklas Pyyhtiä,1025,2003-09-25,Bosnia-Herzegovina,600000.0,29
680218,Matthieu Epolo,3057,2005-01-15,Belgium,500000.0,26
680447,Waniss Taïbi,1420,2002-03-07,France,500000.0,33
680768,Jelte Pal,403,2002-10-16,Netherlands,25000.0,14
680806,Samuel Edozie,180,2003-01-28,England,8000000.0,63
680844,Matty McDonald,987,2002-08-26,Scotland,53527924.0,45
681345,Marley Redfern,2999,2002-12-13,Scotland,225000.0,28
681497,Ari Moura,55686,1996-07-31,Brazil,300000.0,25
681827,Jójó,2457,2001-05-19,Cape Verde,550000.0,49
681829,Nilton,2431,2001-05-25,Portugal,600000.0,56
681831,Tomás Castro,2457,1999-03-13,Portugal,325000.0,0
682032,Marley Aké,506,2001-01-05,France,1800000.0,48
682562,Björn Hardley,985,2002-12-19,Netherlands,5652874.0,46
682794,Malik Abubakari,1063,2000-05-10,Ghana,550000.0,66
682959,Konstantinos Panagiotou,6676,1997-02-11,Greece,200000.0,2
683333,Stefan Deuling,133,2000-07-31,Netherlands,99379917.0,57
683498,André Ricardo,1091,2000-08-23,Portugal,200000.0,5
683538,Seruca,4294,2000-10-29,Portugal,100000.0,4
683557,Eduardo Kau,2457,1999-01-17,Brazil,150000.0,60
683571,Tolu Arokodare,1184,2000-11-23,Nigeria,4000000.0,39
683620,Antoni Milambo,234,2005-04-03,Netherlands,4000000.0,37
683804,Asbjörn Böndergaard,1177,2004-05-05,Denmark,150000.0,46
683826,Dijlan Aydin,924,2000-06-16,England,100000.0,3
683828,Emrecan Uzunhan,114,2001-02-26,Turkey,1200000.0,66
683840,Pedri,131,2002-11-25,Spain,90000000.0,26
683891,Serge-Philippe Raux Yao,520,1999-05-30,France,700000.0,1
683895,Emmanuel Agbadou,1421,1997-06-17,Cote d'Ivoire,8000000.0,62
683952,Amadou Keita,1245,2001-10-28,Guinea,600000.0,74
684061,Lucas Soares,3268,1998-05-04,Brazil,600000.0,3
684062,Hianga'a Mbock,3911,1999-12-28,France,1200000.0,46
684116,Silas Ostrzinski,16,2003-11-19,Germany,150000.0,61
684159,Kevin Rodríguez,3948,2000-03-04,Ecuador,3000000.0,11
684196,David Mukuna Trouet,41274,2001-10-02,Belgium,100000.0,54
684210,Jaidon Anthony,989,1999-12-01,England,9000000.0,69
684253,Sergio Cubero,1533,1999-09-05,Spain,400000.0,43
684299,Eñaut Mendia,1533,1999-06-25,Spain,60423861.0,61
684315,Nnamdi Collins,24,2004-01-10,Germany,750000.0,49
684340,Ibrahima Cissé,33,2001-02-15,Mali,200000.0,38
684348,João Mendes,720,2000-04-13,Portugal,1000000.0,32
684519,Gerasimos Mitoglou,2441,1999-10-20,Greece,1200000.0,20
684699,Göktan Cörüt,11688,2000-06-19,Turkey,25000.0,10
684998,Kings Kangwa,601,1999-04-06,Zambia,1500000.0,35
685086,Pépé Bonet,273,2003-02-13,DR Congo,100000.0,30
685131,Álmos Kalafat,114,2001-09-04,Hungary,25000.0,62
685145,Filip Bundgaard,206,2004-07-03,Denmark,1500000.0,60
685219,Ansor Khabibov,3729,2003-07-20,Russia,350000.0,60
685329,Anıl Yaşar,126,2002-07-01,Turkey,250000.0,53
685487,Noah König,533,2003-05-17,Germany,75000.0,57
685589,Lawrence Nicholas,6646,2001-05-17,Nigeria,250000.0,64
685642,Lauge Sandgrav,369,2004-09-16,Denmark,100000.0,63
685651,Pontus Texel,865,2004-02-27,Denmark,200000.0,32
685658,Mikhail Shtepa,16704,2003-03-19,Russia,25000.0,26
685661,Omar Popov,16704,2003-01-02,Russia,100000.0,15
